run_id,ctx_size,prompt_used,index,filename,latency_sec,http_status,success,prompt_tokens,completion_tokens,finish_reason,truncated,repetition,coord_groups,content_shape,content,error
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,11,DMV_Notice.jpeg,6.483,200,True,1729.0,463.0,stop,False,False,2,LAYOUT_PARSE,"<hy-meta><layout>figure</layout><poly>(416,0),(518,0),(518,69),(416,69)</poly></hy-meta>

STATE OF NORTH CAROLINA DEPARTMENT OF TRANSPORTATION NC DIVISION OF MOTOR VEHICLES J.R. ""JOEY"" HOPKINS 3118 MAIL SERVICE CNTR RALEIGH,N.C.27699-3118 SECRETARY (919)715-7000 08/01/2025 OFFICIAL NOTICE CUSTOMER NO.YOUR NORTH CAROLINA DRIVING PRIVILEGE HAS BEEN SCHEDULED FOR SUSPENSION IN ACCORDANCE WITH GENERAL STATUTE 20-16(a)(10) FOR SPEEIDNG OVER 75 MPH. EFFECTIVE DATE:12:01 A.M.,08/11/2025 SCHEDULED SUSPENSION END DATE：09/10/2025 REQUIREMENTS: YOU CANNOT DRIVE A MOTOR VEHICLE IN THE STATE OF NORTH CAROLINA DURING THE SUSPENSIION PERIOD. HEARING PROVISIONS:A HEARING IS NOT AUTHORIZED BY STATUTE REINSTATEMENT PROCEDURES：A RESTORATION FEE OF $83.50 IS NEEDED AND HAS TO BE PAID TO THE DIVISION OF MOTOR VEHICLES BEFORE YOUR NORTH CAROLINA DRIVING PRIVILEGE CAN BE REINSTATED.Upon PAYMENT OF THE REQUIRED RESTORATON FEE, YOUR NORTH CAROLINA DRIVING PRIVILEGEL WILL BE RENSTATED. PROVIDED THERE ARE NO OTHER SUSPENSIONS IN EFFECT AT THAT TIME. THIS ORDER IS IN ADDITION TO AND DOES NOT SUPERSEDE ANY PRIOR ORDER ISSUED BY THE DIVISION OF MOTOR VEHICLES, IF ADDITIONAL INFORMATION CONCERNING THIS ORDER IS NEEDED,YOU MAY CONTACT A REPRESENTATIVE OF THE DIVISION AT (919)715-7000. DIRECTOR OF CUSTOMER COMPLIANCE SERVICES",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,12,DMV_Registration.png,6.347,200,True,1405.0,529.0,stop,False,False,0,DOC_PARSE_MD,"# VEHICLE REGISTRATION RENEWAL NOTICE

VIN: LORERLESSL1202
MAKE: CHEV 1978 SD 3SMG081
BODY TYPE: (blank)
LICENSE PLATE: (blank)

AMOUNT DUE: $95
DUE DATE: 10/16/2010

## To renew, just provide:

### RENEWAL FEES:
REGISTRATION FEE: **$56**
SPECIAL PLATE FEE: **$29** ($0 for NO PNO)
COUNTY/DISTRICT FEES: $0
OWNER RESPONSIBILITY FEE: $10

TOTAL DUE ON OR BEFORE 10/16/2010: **$95**

### CARB Non-Compliant Vehicle:
Contact CARB at (866)634-3735 or visit arb.ca.gov/thickstop.com for more information.
LATE PAYMENT:

| POSTMARKED | RENEWAL | PNO |
|-----------------|-----------|---|
| After 10/16/10 through | $118 ($31 after 07/13/11) | (blank) |
| After through | $131 ($39 after 07/13/11) | (blank) |
| After through 07/13/11 | $172 ($65 before 07/13/2011) | NO PNO |

## PLANNED NONOPERATION
If you plan not to operate (PNO), please check the box and return the bottom part with your PNO payment.

DETACH AND RETURN:
- Planned Nonoperation Change of Address (see back)
  - **040101** 03282216000801,0009500,28902101020100
    - 00050002000,000007700,16036998,50 K111110A B070910F01,00001 P100C1

Change my GVW/CGW Operating Weight as shown below. This change is effective on the Due Date shown in this form.
Unladen WIC:
GVW 10'00"" LB And Under (R)
GVV Code:
CGW Code:

*Certify under penalty of perjury under the laws of the State of California that the information provided is true and correct.*

Signature: [blank]
Date: [blank]

MAKE PAYMENT TO: LORERLESSL1202
DMV USE DUE DATE AMOUNT DUE 10/16/2010 $95",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,13,DMV_registration_late_fee.webp,4.241,200,True,544.0,455.0,stop,False,False,0,DOC_PARSE_MD,"# Vehicle Registration Renewal Notice

## VIN
MAKE YR BODY TYPE LICENSE PLATE   AMOUNT DUE  DUE DATE  
XXXXXXXXX XXXX XXXX XXXXXXXX XXXXXXXXX  

---

### Torenew, just provide:

#### RENEWAL FEES 
RENEWAL VIA INTERNET OR TELEPHONE (see insert) YOUR Renewal Identification Number is.00000  
VISIT WWW.DMV.CA.GOV OR CALL 1-800-921-1117  
TOTAL DUE ON OR BEFORE XXXXXXXX $ XXX  

#### REGISTRATION FEE 
LICENSE FEE (may be an income tax deduction) $ XXX  
WEIGHT FEES $ XXX  
SPECIAL PLATE FEE $ XXX  
COUNTY / DISTRICT FEES $ XX  
OWNER RESPONSIBILITY FEE $XX  
SMOG ABATEMENT FEE $ XXXX  

TOTAL DUE ON OR BEFORE XXXXXXXX $ XXX

OR $$XTO FILE PLANNED NONOPERATION  LATE PAYMENT 

#### Planned Nonoperation 
If you plan not to operate (PNO) this vehicle, please check the box and return the bottom part with your PNQ payment.  
PLANDED NONOPERATION  
DETACH AND RETURN  

Planned Operation: XXXXXXXXXXXXXXXXXXXXXX

Change of Address (see back): 00000000 0000 MAKE LICENSE NUMBER MAKE XXXXXX XXXXXX …… VIN DUE DATE AMOUNT DUE DMV/USE $ XXXXX$ $$  
MAKE PAYMENT TO:

---

### LATE PAYMENT 
POSTMARKED RENEWAL PNQ After xx/xxxx through xxxxxxxx $ XXXXX $XXX  
After xxx / xx through xxxxxxx $ XXX $XXX 
After xx.xx,..through .xxx$ XXXXX  
AFTER XX/XXXXXXXX $ XXX NO PNQ

---

### LICENSE NUMBER MAKE 
XXXXXXX …… VIN DUE DATE AMOUNT DUE DMV/USE $ XXXXXX $$  
MAKE PAYMENT TO:",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,14,EastWest_Bank_Bill.webp,13.882,200,True,819.0,1447.0,stop,False,True,0,DOC_PARSE_MD,"# Business Checking Account Statement

Company name: Kaboom Fireworks
Account Summary
Opening Balance $6,713.87
Total Credits +$1,510.28
Total Debits -$5 070.38
+3,153.77 Closing Balance


## Details of your account for the period from July 31,2023 to August 31,2023

| Date | Description of transaction | Debit | Credit | Balance |
|---|---------------------------|------|--------|---------|
| 2023<br>1-Aug DEPOSIT NIGHT DEPOSIT <br>BANK FEE CHECK PRINTING <br>WITHDRAWAL/CHECK 301095 | STATEMENT OPENING BALANCE | $38.90 |235.15 |6,713.87 |
| 1-Aug WITHDRAWAL/CHECK 301096<br>WITHDRAWAL/CHECK 301066 | DEPOSIT NIGHT DEPOSIT <br>BANK FEE CHECK PRINTING <br>WITHDRAWAL/CHECK 301095 | $45.00 | -|6,865.12 |
| 5-Aug WITHDRAWAL/CHECK 301096<br>WITHDRAWAL/CHECK 301066 | DEPOSIT NIGHT DEPOSIT <br>BANK FEE CHECK PRINTING <br>WITHDRAWAL/CHECK 301095 | $883.30 | -|6,865.12 |
| 7-Aug WITHDRAWAL/CHECK 301099<br>WITHDRAWAL/CHECK 301066 | DEPOSIT NIGHT DEPOSIT <br>BANK FEE CHECK PRINTING <br>WITHDRAWAL/CHECK 301095 | $855.10 | -|6,865.12 |
| 8-Aug WITHDRAWAL/CHECK 301100<br>WITHDRAWAL/CHECK 301066 | DEPOSIT NIGHT DEPOSIT <br>BANK FEE CHECK PRINTING <br>WITHDRAWAL/CHECK 301095 | $566.60 | -|4,524.12 |
| 10-Aug WITHDRAWAL/CHECK 301097<br>WITHDRAWAL/CHECK 301066 | DEPOSIT NIGHT DEPOSIT <br>BANK FEE CHECK PRINTING <br>WITHDRAWAL/CHECK 300903 | $141.80 | -|4,128.52 |
| 12-Aug WITHDRAWAL/CHECK 301098<br>DEPOSIT NIGHT DEPOSIT <br>WITHDRAWAL/CHECK 300906 | DEPOSIT NIGHT DEPOSIT <br>BANK FEE CHECK PRINTING <br>WITHDRAWAL/CHECK 300903 | $253.80 | -|4,784.72 |
| 13-Aug WITHDRAWAL/CHECK 301098<br>DEPOSIT NIGHT DEPOSIT <br>WITHDRAWAL/CHECK 300906 | DEPOSIT NIGHT DEPOSIT <br>BANK FEE CHECK PRINTING <br>WITHDRAWAL/CHECK 300903 | $362.50 | -|4,422.22 |
| 18-Aug WITHDRAWAL/CHECK 301098<br>DEPOSIT NIGHT DEPOSIT <br>WITHDRAWAL/CHECK 300906 | DEPOSIT NIGHT DEPOSIT <br>BANK FEE CHECK PRINTING <br>WITHDRAWAL/CHECK 300903 | $90.40 | -|4,331.82 |
| 18-Aug WITHDRAWAL/CHECK 301098<br>DEPOSIT NIGHT DEPOSIT <br>WITHDRAWAL/CHECK 300906 | DEPOSIT NIGHT DEPOSIT <br>BANK FEE CHECK PRINTING <br>WITHDRAWAL/CHECK 300903 | $10.00 | -|4,321.82 |
| 18-Aug WITHDRAWAL/CHECK 301098<br>DEPOSIT NIGHT DEPOSIT <br>WITHDRAWAL/CHECK 300906 | DEPOSIT NIGHT DEPOSIT <br>BANK FEE CHECK PRINTING <br>WITHDRAWAL/CHECK 300903 | $883.30 | -|3,438.52 |
| 20-Aug WITHDRAWAL/CHECK 301098<br>DEPOSIT NIGHT DEPOSIT <br>WITHDRAWAL/CHECK 300906 | DEPOSIT NIGHT DEPOSIT <br>BANK FEE CHECK PRINTING <br>WITHDRAWAL/CHECK 300903 | $9.68 | -|3,448.20 |
| 21-Aug WITHDRAWAL/CHECK 301098<br>DEPOSIT NIGHT DEPOSIT <br>WITHDRAWAL/CHECK 300906 | DEPOSIT NIGHT DEPOSIT <br>BANK FEE CHECK PRINTING <br>WITHDRAWAL/CHECK 300903 | $369.25 | -|3,817.45 |
| 22-Aug WITHDRAWAL/CHECK 301098<br>DEPOSIT NIGHT DEPOSIT <br>WITHDRAWAL/CHECK 300906 | DEPOSIT NIGHT DEPOSIT <br>BANK FEE CHECK PRINTING <br>WITHDRAWAL/CHECK 300903 | $266.98 | -|3,550.47 |
| 24-Aug WITHDRAWAL/CHECK 301098<br>DEPOSIT NIGHT DEPOSIT <br>WITHDRAWAL/CHECK 300906 | DEPOSIT NIGHT DEPOSIT <br>BANK FEE CHECK PRINTING <br>WITHDRAWAL/CHECK 300903 | $38.30 | -|3,790.47 |
| 25-Aug WITHDRAWAL/CHECK 301098<br>DEPOSIT NIGHT DEPOSIT <br>WITHDRAWAL/CHECK 300906 | DEPOSIT NIGHT DEPOSIT <br>BANK FEE CHECK PRINTING <br>WITHDRAWAL/CHECK 300903 | $598.40 | -|3,752.17 |
| 29-Aug WITHDRAWAL/CHECK 301098<br>DEPOSIT NIGHT DEPOSIT <br>WITHDRAWAL/CHECK 300906 | DEPOSIT NIGHT DEPOSIT <br>BANK FEE CHECK PRINTING <br>WITHDRAWAL/CHECK 300903 | $240.00 | -|3,153.77 |
31-Aug CLOSING BALANCE",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,15,EastWest_Bank_Form.png,5.901,200,True,819.0,648.0,stop,False,False,0,PLAIN_TEXT_OR_OTHER,"<trans>
# EAST WEST BANK

## Financial Statement

### Property Address: _____________________________
- **Reason for default:** __________________________________________________  
  - Service’s Loan Number: _______________  
    - Property Address: _________________________  

Do you intend to keep the property? ____ 
Is the property listed for sale? □ Yes □ No  
Are there other liens on the property? □ Yes □ No

### Borrower Name: _____________________________________________
- **Mailing address:** __________________________________________________________________  
  - Total number of persons living at this address: ____________  
    - Number of dependents at this address: _________________  

Home Phone: ____ 
Co-Borrower’s Signature: __________  
Social Security Number: ___________

### Monthly Income (Borrower) _____________________________________________
- **Gross Wages:** $_________________________ 
- **Unemployment Income**:$ _______________  
    - Child Support/Alimony:$ _______
- **Disability Income**:$ __________________ 
- **Rental Income**:$ _________________  
- **Other**:$ ___________________  

Less: Federal & State Tax, FICA:$ __________  

Less: Other Deductions (401k, etc.) $ _______________  
Total $_________________________ 
 
### Monthly Expenses (All Borrowers) _____________________________________________
- **Other Mortgages, Liens, Rents:** $____________ 
- **Auto Loan(s):**$ __________________  
    - Auto Expense / Insurance:$ _______
    - Credit Cards & Installment:____  
      - Loans:$ _______________  

Health Insurance:$ __________ 

Medical:$ _________ 

Child Care/ Child Support / Alimony:$ ____  

Food / Spending Money:$ ___________  

Water / Sewer / Utilities / Phone:$____________  
Total $_________________________ 
### Monthly Income (Co-Borrower) _____________________________________________
- **Gross Wages:**$ _______________  
    - Unemployment income:____ 
 
Child Support/Alimony:$ _______
Disability Income:$ __________  

Rental Income:$ _________________ 

Other:$ ___________

Less: Federal & State Tax, FICA:$ _________  
Less: Other Deductions (401k, etc.) $____________ 
Total$_________________________  
### Assets and Liabilities (All Borrowers) _____________________________________________
- **Checking Accounts:**____ 
 
Savings / Money Market:$ _______________  

Stocks, Bonds and CD’s:$ __________ 

IRA / Keogh Accounts: ____  

401K / ESOP / Accounts:$ _________ 
Home:$ __________________  
Other Real Estate:$ ___________  
Cars with No Liens:$ _______

Other:$___________________ 
 
Total$_________________________ 
### Borrower's Signature _____________________________________________
- **Co-Borrower’s Signature:** _______________ Date: __________  

Before mailing, make sure you have signed and dated this form. Include copies of your two most recent pay stubs and bank statements of your checking account or savings account. If you are self-employed, attach a copy of the past six-month's profit and loss statement, along with your most recent Federal Tax returns.
</trans>",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,16,First_Bank_Bill.webp,5.264,200,True,1069.0,443.0,stop,False,False,0,DOC_PARSE_MD,"# FIRST BANK
1234 Main Street, Capital City, OH 12345-0123  1-800-555-1234

USA Small Business, LLC  
Account Name: USA Small Business Checking Account Number:000000012345  

Mr. Jack Smith   
345 Maple Street   
Capital City, OH 12345 - 0123    
123-555-5678



## ACCOUNT SUMMARY  
  
Balance on March 1:$27,584.38  
Total money in:$10,273.39    
Total money out:$10,510.07   

Balance on April 1: $27,347.70





| DATE | DESCRIPTION                          | WITHDRAWAL | DEPOSIT       | BALANCE     |
|-----|-------------------------------|------------|---------------|-------------|
| Previous balance |||||  27,584.38|||
|03/02 Internet Bill    |75.99  |         |            |     27,508.39
|03/05 Electric Bill    |253.68 |        |             |    27,254.71 |
|03/06 Check No.4598 Payment from Lisa Williams   |456.84       ||27311.55|
|03/10 Deposit from Credit Card Processor  |5,891.26      |         |           33,602.81
|03/12 Payroll Run    |3,894.75     |        |            29,708.06 |
|03/16 Debit Transaction Main Office Wholesale  243.46 ||29,464.60|
|03/21 Rent Bill 750.00||28,714.60
|03/21 Check No.234 Payment From Mark Moore   268.84     |            28,983.44 |
|03/26 Payroll Run3，743.23|||25,240.21 
|03/28 Deposit ||3，656.45  |     28,896.66|
|03/29 Debit Transaction ABC Business Supplies  1,548.96||27,347.70|

Ending balance: $27,347.70",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,17,Great_American_Insurance_Invoice.png,1.311,200,True,819.0,30.0,stop,False,False,0,PLAIN_TEXT_OR_OTHER,"GREAT AMERICAN INSURANCE GROUP
Mail to: PARKER 2ND LANE NEWCITY AL 10001",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,18,HOA1.png,4.167,200,True,819.0,444.0,stop,False,False,0,DOC_PARSE_MD,"<trans>
# B+H
BLUEBONNETHIGHLANDS HOMEOWNERS ASSOCIATION

## Date  1/13    Due 31/13  
Invoice  

P.O. Box 82986  
Baton Rouge, LA 70884  
bbhbilling@yahoo.com  
225.678.1505    


*Please register your e-mail address at www.bluebonnethighlands.org to ensure you receive important community information, newsletters, invoices, etc.*  

| Description | Amount |
|-----------------|---------|
| 2013 Fairhill/Springlake Homeowner’s Dues | $360.00 |
Payments/Credits Balance Due | $0.00<br>$360.00 |

Please complete the following information and return with payment. Please include an e-mail address by providing an email, future invoices or correspondence will be emailed to save the association postage expenses. Also remember to add bbbhilling@yahoo.com your e-mail address book to ensure that you receive important information.

Detach here and return bottom portion with payment  

Lot #:  Name:     Phone Number(s):    E-mail addresses(es) :      Amount Enclosed:

Payment Option #1 – Automatic Withdrawal  
Please complete the “Bank Draft Authorization” form and mail, along with a voided check to Bluebonnet Highlands, PO Box 82986, Baton Rouge, LA 70884. This form can be printed from our website  

Payment Option #2 - Check or Credit Card  

Annually: $360 due by 1/31 Semi-annually: $180 due by 7/31  
*If paying by check, please mail payment above to BBH; PO Box 82986, Baton Rouge, LA 70884. If paying by credit card, please visit https://ipn.intuit.com/pay/BBHHOA  

Payment Option #3 – Dropbox  

Save postage and time by dropping your payment off in a secured locked drop box located next to the Clubhouse door, inside the gate at the Recreational Center.  
</trans>",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,19,HOA2.png,5.411,200,True,2086.0,150.0,stop,False,False,0,DOC_PARSE_MD,"# Real Estate HOA Dues Statement

Date: January 1, 2085  
Resident Information:  
Name [Your Name]  
Property Address: 892 Elmwood Drive, Cedar Creek, TX 75123  
Account Number: 764892305  

Billing Period: January 1, 2085 to December 31, 2085

## Payment Instructions:
Please make your payment by the due date to avoid late fees. Payments can be made via:

---

**Note:** The document appears to have a typo in ""HOA Dues"" (it should likely read as HOA Fees). If you need assistance with this or any other part of it, feel free to ask!",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,20,HOA3.png,4.738,200,True,1639.0,231.0,stop,False,False,0,DOC_PARSE_MD,"Your Company Inc.
1234 Company St, 
Company Town, ST 12345

Upload Logo

HOA DUES INVOICE



Bill To: Customer Name  
Customer Name  
1234 Customer St, 
Customer Town, ST 12345  

Invoice # :0000007  
10-02-2025  
Due date：10-16-2025


| QTY | Description              | Unit Price | Amount     |
|---|--------------------------|------------|-------------|
|3    | Monthly HOA dues         |250.00      | $750.00     |
| 1   | Special assessment fee  |300.00      |$300.00     |
| 1   | Late payment penalty     |50.00       | $50.00      |
| 1    | Clubhouse maintenance fee |100.00      | $100.00     |

Subtotal:        
            :          	       	
Total (USD):		               		
$1200.00

Terms and Conditions   Payment is due in 14 days Please make checks payable to Your Company Inc.

",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,21,HOA4.webp,5.83,200,True,851.0,594.0,stop,False,False,0,DOC_PARSE_MD,"Happy Hills Association c/o Jellybird HOA Management 17319 San Pedro Ave, Suite 320 San Antonio, TX 78232
Jane Smith 1234 Happy Tree San Antonio, TX 78232

Download the JellyBird HOA App  1. Scan this QR Code  
2. Click on your app store link   3 Install the app    4 Register account and login   
Property Address 
1234 Happy Tree Amount Due Account Number    
$100.00 $1234123412
Due Date Statement Date 10/01/2024 08/08/2024

| Current | Over 30 Days | Over 60 Days | Over 90 Days | Amount Due |
|---|---|---|---|---|
|$100.00<br>$0.00<br>$0.00<br>Amount $100.00 |

Date Description Adjustment Balance
10/01/2023 Quartery Assessment 2024 eCheck $100.00$100.00 
10/02/2024 eCheck ($100.00) $0.00  
05/01/2024 First Quarter Assessment 2024 $100.00$100.00  
05/01/2024 Second Quarter Assessment 2024 $200.00$200.00  
05/01/2024 eCheck (($200.00)) $0.00 
07/01/2024 Quarterly Assessment 2024 $100.00$100.00  
07/12/2024 Credit Card ($100.00) $0.00  
10/01/2024 Quartery Assessment 2024 $100.00$100.00

Greetings Neighbor, your HOA assessment payment is currently due.We encourage you to download the JellyBird HOA Mobile App and keep up with community news,make payments,submit property improvement requests,manage your account,and more.Please login to your account or scan the QR code in the top right corner of this page and register using the account number on this statement. While you're there,please opt-in for electronic statements for your assessment notices by opening the bottom right menu,selecting ""My Profile,""then""Billing information”and selecting the check box“E-statements.”

The due date on this statement refers to upcoming assessment amounts.Please login to your JellyBird HOA Mobile app to see your current balance. Payments are easy on the Jellybird HOA Mobile App,and can also be made by calling our payment processing center at 866-729-5327,option1.

Association policies include additional fees and charges that will be assessed when payments are received after the due date.For questions related to this statement,please use the message center in the JellyBird HOA Mobile appto communicate withthe Board of Directors.

**Accountswith Association Attorney may oweadditional funds.Please contact the Association Attorney for the full balancedue.**",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,22,Hospital_Bill.png,7.086,200,True,1489.0,594.0,stop,False,False,0,DOC_PARSE_MD,"<trans>
# Allina Health

Allina Health  
2925 Chicago Avenue  
Minneapolis, MN 55407-1321  

## Billing Questions? 
Please call us at 612-262-9000 or 1-800-859-5077.  
Monday - Thursday 8am - 4:30pm  
Friday 9am - 4:30pm  
☐ Please check box if address below is incorrect or if your Insurance updates and indicate change(s) on the reverse side.

## ADDRESSEE 
JANE DOE   123 ANY STREET     ANYWHERE, USA 55555 T

IF PAYING BY CREDIT CARD. FILL OUT BELOW  
CHECK CARD USING  
FOR PAYMENT   
MasterCard    
CARD NUMBER:     
DISCOVER     
VISA       
AMERICAN EXPRESS   
MedCredit    
EXP DATE      
MEMORY DAY      
SIGNATURE       
AMOUNT PAID

| STATEMENT DATE | ACCOUNUM NUMBER  | PLEASE PAY THIS AMOUNT |
|-----------------|-------------------|-------------------------|
|               03/28/2013   | 0000000           | $419.07                 |

Pay Online:  
www.allinahealth.org/payhospitalbill   
see reverse side for additional payment options

04/18/2013  

## PLEASE MAKE CHECKS PAYABLE AND REMIT TO:
ALLINA HEALTH     PO BOX 9125   MINNEAPOLIS MN 55480-9125 

# HOSPITAL STATEMENT 
ACCOUNT NUMBER    PATIENT NAME      HOSPITAL NAME  
0000000       JANE DOE        Medical Center

Date         Description            Charges/Payments
__________________ SERVICES FROM 07/07/2010 TO 07/07/2010 If you require an itemization of charges, please call (612) 262-9000 or (800) 859-5077.   $654.80  
$7041

TOTAL CHARGES   
03/26/13       Insurance Payment     $0.00   
03/27/13        Uninsured Discount      -235.73  

BALANCE:         $419.07 

PLEASE NOTE: If you have requested this itemized statement, the balance listed as patient responsibility may still be pending with your insurance company Thank you for choosing Allina Health

Did you know you can pay this bill online?  
Go to allinahhealth.org/payhospitalbil    You can also pay your bill by mail.   
PLEASE PAY THIS AMOUNT  
$419.07  FOR BILLING INQUIRIES: 612-262-9000 or 1-800-859-5077 (if you
</trans>",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,23,IRS_CP504_Notice.png,3.406,200,True,1481.0,100.0,stop,False,False,0,PLAIN_TEXT_OR_OTHER,"The text in the image is a notice of intent to seize (levy) your property or rights to property. It provides details about how much due will be immediately and includes instructions for payment methods if necessary.

**Billing Summary**

- **Amount you owed:** $9,444.07
  - Failure-to-pay penalty: 34.98

- **Interest charges:** 54.48

The amount due is immediately at the following price:
$9,533.53",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,24,IRS_cp503.png,6.063,200,True,1767.0,362.0,stop,False,False,0,PLAIN_TEXT_OR_OTHER,"<trans>
IRS
Department of the Treasury Internal Revenue Service Holtsville, NY 11742-0480

JAMES & KAREN Q. HINDS 
22 BOULDER STREET  
HANSON, CT 00000-7253  
  
Second reminder: You have unpaid taxes for 2016 Amount due:$9,533.53
As we notified you before, our records show you have unpaid taxes for the tax year ended December 31, 2016 (Form 1040A). If you don't pay $9,533.53 by January 29, 2018, the amount of interest will increase and additional penalties may apply.
If you already have an installment or payment agreement in place for this tax year, then continue with that agreement.

What you need to do immediately
If you agree with the amount due and you're not working with an IRS representative 
Pay the amount due of $9,533.53 by January 29,2018，to avoid additional interest and applicable penalty charges.
 Pay online or mail a check or money order with the attached payment stub.You can pay online now at www.irs.gov/payments.

Continued on back...

IRS
James Q.Hinds 
22 Boulder Street  
Hanson, CT 00000-7253  
  
Payment
Make your check or money order payable to the United States Treasury.
Write your social security number (NNN-NN-NNN),the tax year(2016)，and form number （1040A）on your payment.

INTERNAL REVENUE SERVICE CINCINNATI, OH 4599-0149
Amount due by January29，2018  
  
$9,533.53</trans>",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,25,Medical_Invoice.png,5.229,200,True,1969.0,150.0,stop,False,False,0,DOC_PARSE_MD,"# Zylker Heathcare
14B, Northern Street, Greater South Avenue, New York 10001 U.S.A

## INVOICE ## 
Bill To: Aaron Brown  
Greater South Avenue 10001 New York U.S.A  


| Invoice # | Item & Description       | Due Date |
|---|----------------------------|--|
| INV-000006 | Ambulance service           | 05 Sep 2024 |
|        | Emergency ward charges     |                |
|            | Tax Rate (5%)              |                    |
|             |                            | Sub Total: $13,900.00   <br>Tax Rate (5%): 695      |

Total: **$14,595.00**",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,26,Medicare_Notice_PartA.png,4.013,200,True,999.0,333.0,stop,False,False,0,DOC_PARSE_MD,"Page 1 of 4
# Medicare Summary Notice for Part A (Hospital Insurance)
The Official Summary of Your Medicare Claims from the Centers for Medicare & Medicaid Services

JENNIFER WASHINGTON  
TEMPORARY ADDRESS NAME  
STREET ADDRESS  
CITY, ST 12345-6789  

## THIS IS NOT A BILL

### Notice for Jennifer Washington
| | |
|---|---|
Medicare Number: **1A23BC4DE56** <br>Date of This Notice: September 15,2020<br><br>Claims Processed Between June 15 – September 15,2020 |

## Your Deductible Status

Your deductible is what you must pay each benefit period for most health services before Medicare begins to pay.  
Part A **Deductible**: You have now met your $1,184.00 deductible for inpatient hospital services for the benefit period that began May 27,2020.

## Be Informed!  
Welcome to your new Medicare Summary Notice! It has clear language, larger print, and a personal summary of your claims and deductibles.This improved notice better explains how to get help with your questions, report fraud,or file an appeal.It also includes important information from Medicare!

### Your Claims & Costs This Period
Did **Medicare** Approve All Claim? YES  
See page 2 for how to double-check this notice.  
Total You May Be Billed: $2,062.50

Facilities with Claims This Period  
June 18 – June 21,2020  

Otero Hospital",
run01_spotting_ctx8192,8192,检测并识别图片中的文字，将文本坐标格式化输出。,27,Medicare_Notice_PartB.png,4.124,200,True,1129.0,332.0,stop,False,False,0,DOC_PARSE_MD,"# Medicare Summary Notice for Part B (Medical Insurance)

The Official Summary of Your Medicare Claims from the Centers for Medicare & Medicaid Services

JENNIFER WASHINGTON  
TEMPORARY ADDRESS NAME  
STREET ADDRESS  
CITY, ST 12345-6789  

## THIS IS NOT A BILL

### Notice for Jennifer Washington

| Medicare Number | XXXX - XXX - 1234 |
|------------------|-------------------|
| Date of This Notice | March 1, 2024     |
| Claims Processed Between | January 1 – March 1, 2024 |

---

## Your Deductible Status

Your deductible is what you must pay for most health services before Medicare begins to pay.  
Part B **Deductable**: You have now met $85.00 of your $147.00 deductible for 2024.

### Be Informed  
You can get your Medicare Summary Notices (MSNs) online. Get your electronic MSN any month you have a processed claim by signing up at Medicare.gov/go-digital.

---

## Your Claims & Costs This Period  
Did Medicare Approve All Services? NO  

Number of **Services** Medicare Denied: 1  
See claims starting on page 3. Look for “NO” in the “Service Approved?” column. See the last page for how to handle a denied claim.

Total You May Be Billed $90

---

## Providers with Claims This Period  
January 21, 2024  
Craig I. Secosan, M.D.",
